x,y,z,name,long_desc,ex_n,ex_s,ex_e,ex_w,ex_ne,ex_nw,ex_se,ex_sw,ex_u,ex_d,px,py,pz,portal_command,portal_text
229,244,51,Room 1754,Room 1754 at voxel (22924451). Connected to nearby rooms.,0,1,0,1,0,0,1,1,0,0,,,,,
229,245,51,Room 1751,Room 1751 at voxel (22924551). Connected to nearby rooms.,1,0,1,1,0,1,1,0,0,0,,,,,
229,249,51,Room 190,Room 190 at voxel (22924951). Connected to nearby rooms.,0,1,1,1,0,0,1,1,0,0,,,,,
229,250,51,Room 1760,Room 1760 at voxel (22925051). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,0,,,,,
229,252,51,Room 1870,Room 1870 at voxel (22925251). Connected to nearby rooms.,0,1,1,1,0,1,1,1,0,0,,,,,
229,253,51,Room 1869,Room 1869 at voxel (22925351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
229,254,51,Room 1867,Room 1867 at voxel (22925451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
229,255,51,Room 1868,Room 1868 at voxel (22925551). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
229,257,51,Room 1872,Room 1872 at voxel (22925751). Connected to nearby rooms.,0,0,0,0,1,1,1,0,0,0,,,,,
229,259,51,Room 1874,Room 1874 at voxel (22925951). Connected to nearby rooms.,0,1,1,0,1,0,0,1,0,0,,,,,
229,260,51,Room 269,Room 269 at voxel (22926051). Connected to nearby rooms.,1,1,0,1,1,0,1,1,0,0,,,,,
229,261,51,Room 270,Room 270 at voxel (22926151). Connected to nearby rooms.,1,1,1,1,0,1,1,0,0,0,,,,,
229,262,51,Room 1880,Room 1880 at voxel (22926251). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
229,263,51,Room 1883,Room 1883 at voxel (22926351). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
229,264,51,Room 1882,Room 1882 at voxel (22926451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
229,265,51,Room 1885,Room 1885 at voxel (22926551). Connected to nearby rooms.,1,1,1,1,1,1,0,0,0,0,,,,,
229,266,51,Room 1890,Room 1890 at voxel (22926651). Connected to nearby rooms.,1,0,0,0,1,1,0,0,0,0,,,,,
229,269,50,Room 594,Room 594 at voxel (22926950). Connected to nearby rooms.,0,1,0,0,0,0,0,1,0,0,,,,,
229,270,50,Room 593,Room 593 at voxel (22927050). Connected to nearby rooms.,1,1,0,1,0,0,1,1,0,0,,,,,
229,271,50,Room 590,Room 590 at voxel (22927150). Connected to nearby rooms.,1,1,1,1,0,1,1,0,0,0,,,,,
229,272,50,Room 589,Room 589 at voxel (22927250). Connected to nearby rooms.,1,1,1,0,1,1,1,1,1,0,,,,,
229,272,51,Room 1940,Room 1940 at voxel (22927251). Connected to nearby rooms.,0,0,1,1,1,0,0,0,0,1,,,,,
229,273,50,Room 605,Room 605 at voxel (22927350). Connected to nearby rooms.,1,1,1,1,1,0,1,0,0,0,,,,,
229,274,50,Room 603,Room 603 at voxel (22927450). Connected to nearby rooms.,1,0,1,0,1,1,0,0,0,0,,,,,
229,280,50,Room 553,Room 553 at voxel (22928050). Connected to nearby rooms.,0,1,0,1,0,1,1,1,0,0,,,,,
229,281,50,Room 557,Room 557 at voxel (22928150). Connected to nearby rooms.,1,0,1,1,0,1,0,0,0,0,,,,,
230,245,51,Room 183,Room 183 at voxel (23024551). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
230,246,51,Room 182,Room 182 at voxel (23024651). Connected to nearby rooms.,1,0,1,0,1,1,1,0,0,0,,,,,
230,249,51,Room 189,Room 189 at voxel (23024951). Connected to nearby rooms.,0,1,1,1,0,0,1,1,0,0,,,,,
230,250,51,Room 188,Room 188 at voxel (23025051). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
230,252,51,Room 281,Room 281 at voxel (23025251). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,0,,,,,
230,253,51,Room 282,Room 282 at voxel (23025351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
230,254,51,Room 283,Room 283 at voxel (23025451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
230,255,51,Room 1871,Room 1871 at voxel (23025551). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
230,256,51,Room 1873,Room 1873 at voxel (23025651). Connected to nearby rooms.,1,0,1,0,1,1,1,1,0,0,,,,,
230,258,51,Room 273,Room 273 at voxel (23025851). Connected to nearby rooms.,0,1,1,0,1,1,0,1,0,0,,,,,
230,259,51,Room 272,Room 272 at voxel (23025951). Connected to nearby rooms.,1,0,0,1,1,0,1,1,0,0,,,,,
230,261,51,Room 268,Room 268 at voxel (23026151). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
230,262,51,Room 267,Room 267 at voxel (23026251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
230,263,51,Room 1886,Room 1886 at voxel (23026351). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
230,264,51,Room 1888,Room 1888 at voxel (23026451). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
230,265,51,Room 1891,Room 1891 at voxel (23026551). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,0,,,,,
230,270,51,Room 1937,Room 1937 at voxel (23027051). Connected to nearby rooms.,0,1,1,0,1,0,1,0,0,0,,,,,
230,271,50,Room 591,Room 591 at voxel (23027150). Connected to nearby rooms.,0,1,0,1,0,1,1,1,1,0,,,,,
230,271,51,Room 1938,Room 1938 at voxel (23027151). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,1,,,,,
230,272,50,Room 596,Room 596 at voxel (23027250). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
230,272,51,Room 1939,Room 1939 at voxel (23027251). Connected to nearby rooms.,1,0,1,1,1,0,0,0,0,1,,,,,
230,273,50,Room 604,Room 604 at voxel (23027350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
230,274,50,Room 602,Room 602 at voxel (23027450). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
230,281,50,Room 552,Room 552 at voxel (23028150). Connected to nearby rooms.,0,0,1,1,1,1,1,0,0,0,,,,,
231,244,51,Room 294,Room 294 at voxel (23124451). Connected to nearby rooms.,0,1,1,0,1,0,1,1,0,0,,,,,
231,245,51,Room 295,Room 295 at voxel (23124551). Connected to nearby rooms.,1,1,1,1,1,0,0,1,0,0,,,,,
231,246,51,Room 184,Room 184 at voxel (23124651). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
231,247,51,Room 181,Room 181 at voxel (23124751). Connected to nearby rooms.,1,0,1,0,0,1,1,0,0,0,,,,,
231,249,51,Room 187,Room 187 at voxel (23124951). Connected to nearby rooms.,0,1,1,1,1,0,0,1,0,0,,,,,
231,250,51,Room 191,Room 191 at voxel (23125051). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
231,251,51,Room 192,Room 192 at voxel (23125151). Connected to nearby rooms.,1,1,1,0,0,1,1,1,0,0,,,,,
231,252,51,Room 286,Room 286 at voxel (23125251). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
231,253,51,Room 280,Room 280 at voxel (23125351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
231,254,51,Room 284,Room 284 at voxel (23125451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
231,255,51,Room 278,Room 278 at voxel (23125551). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
231,256,51,Room 276,Room 276 at voxel (23125651). Connected to nearby rooms.,1,1,0,1,1,1,0,0,0,0,,,,,
231,257,51,Room 275,Room 275 at voxel (23125751). Connected to nearby rooms.,1,1,0,0,0,1,0,1,0,0,,,,,
231,258,51,Room 274,Room 274 at voxel (23125851). Connected to nearby rooms.,1,0,0,1,0,0,0,1,0,0,,,,,
231,260,51,Room 271,Room 271 at voxel (23126051). Connected to nearby rooms.,0,1,0,0,0,1,1,1,0,0,,,,,
231,261,51,Room 266,Room 266 at voxel (23126151). Connected to nearby rooms.,1,1,1,1,0,0,0,1,0,0,,,,,
231,262,51,Room 265,Room 265 at voxel (23126251). Connected to nearby rooms.,1,1,0,1,1,1,0,1,0,0,,,,,
231,263,51,Room 1887,Room 1887 at voxel (23126351). Connected to nearby rooms.,1,0,0,1,0,1,1,1,0,0,,,,,
231,265,51,Room 1892,Room 1892 at voxel (23126551). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
231,266,51,Room 1894,Room 1894 at voxel (23126651). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
231,267,51,Room 1896,Room 1896 at voxel (23126751). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
231,268,51,Room 1902,Room 1902 at voxel (23126851). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
231,269,51,Room 1927,Room 1927 at voxel (23126951). Connected to nearby rooms.,1,1,1,0,1,0,1,1,0,0,,,,,
231,270,51,Room 1926,Room 1926 at voxel (23127051). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
231,271,51,Room 1935,Room 1935 at voxel (23127151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
231,272,50,Room 606,Room 606 at voxel (23127250). Connected to nearby rooms.,0,1,1,1,0,1,1,1,1,0,,,,,
231,272,51,Room 1936,Room 1936 at voxel (23127251). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,1,,,,,
231,273,50,Room 597,Room 597 at voxel (23127350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
231,274,50,Room 601,Room 601 at voxel (23127450). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
231,280,50,Room 550,Room 550 at voxel (23128050). Connected to nearby rooms.,0,1,0,0,0,0,1,1,0,0,,,,,
231,281,50,Room 551,Room 551 at voxel (23128150). Connected to nearby rooms.,1,1,1,1,0,0,1,0,0,0,,,,,
231,282,50,Room 547,Room 547 at voxel (23128250). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
231,283,50,Room 546,Room 546 at voxel (23128350). Connected to nearby rooms.,1,1,1,0,1,0,0,0,0,0,,,,,
231,284,50,Room 545,Room 545 at voxel (23128450). Connected to nearby rooms.,1,0,0,0,1,0,0,0,0,0,,,,,
232,243,51,Room 296,Room 296 at voxel (23224351). Connected to nearby rooms.,0,1,1,0,0,0,1,1,0,0,,,,,
232,244,51,Room 291,Room 291 at voxel (23224451). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
232,245,51,Room 290,Room 290 at voxel (23224551). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
232,247,51,Room 180,Room 180 at voxel (23224751). Connected to nearby rooms.,0,1,1,1,1,1,1,0,0,0,,,,,
232,248,51,Room 185,Room 185 at voxel (23224851). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
232,249,51,Room 186,Room 186 at voxel (23224951). Connected to nearby rooms.,1,0,1,1,1,0,1,1,0,0,,,,,
232,251,51,Room 195,Room 195 at voxel (23225151). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,0,,,,,
232,252,51,Room 193,Room 193 at voxel (23225251). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,253,51,Room 197,Room 197 at voxel (23225351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,254,50,Room 392,Room 392 at voxel (23225450). Connected to nearby rooms.,0,0,1,0,1,0,1,0,1,0,,,,,
232,254,51,Room 279,Room 279 at voxel (23225451). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
232,255,51,Room 277,Room 277 at voxel (23225551). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,0,,,,,
232,261,51,Room 264,Room 264 at voxel (23226151). Connected to nearby rooms.,0,0,1,1,1,1,0,1,0,0,,,,,
232,264,51,Room 1893,Room 1893 at voxel (23226451). Connected to nearby rooms.,0,1,1,0,0,1,1,1,0,0,,,,,
232,265,51,Room 1897,Room 1897 at voxel (23226551). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
232,266,51,Room 1895,Room 1895 at voxel (23226651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,267,51,Room 1901,Room 1901 at voxel (23226751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,268,51,Room 1905,Room 1905 at voxel (23226851). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
232,269,51,Room 1903,Room 1903 at voxel (23226951). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,0,,,,,
232,270,51,Room 1925,Room 1925 at voxel (23227051). Connected to nearby rooms.,1,1,1,1,0,1,1,1,0,0,,,,,
232,271,51,Room 1924,Room 1924 at voxel (23227151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,272,50,Room 607,Room 607 at voxel (23227250). Connected to nearby rooms.,0,1,1,1,1,0,1,1,1,0,,,,,
232,272,51,Room 1934,Room 1934 at voxel (23227251). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,1,,,,,
232,273,50,Room 599,Room 599 at voxel (23227350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
232,274,50,Room 598,Room 598 at voxel (23227450). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,0,,,,,
232,276,50,Room 616,Room 616 at voxel (23227650). Connected to nearby rooms.,0,0,1,0,1,0,0,0,0,0,,,,,
232,281,50,Room 549,Room 549 at voxel (23228150). Connected to nearby rooms.,0,1,0,1,0,1,0,1,0,0,,,,,
232,282,50,Room 548,Room 548 at voxel (23228250). Connected to nearby rooms.,1,1,0,1,0,1,1,1,0,0,,,,,
232,283,50,Room 544,Room 544 at voxel (23228350). Connected to nearby rooms.,1,0,1,1,0,1,1,1,0,0,,,,,
233,243,51,Room 297,Room 297 at voxel (23324351). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,0,,,,,
233,244,51,Room 293,Room 293 at voxel (23324451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
233,245,51,Room 292,Room 292 at voxel (23324551). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
233,246,51,Room 179,Room 179 at voxel (23324651). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
233,247,51,Room 289,Room 289 at voxel (23324751). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
233,248,51,Room 1750,Room 1750 at voxel (23324851). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
233,249,51,Room 287,Room 287 at voxel (23324951). Connected to nearby rooms.,1,1,0,1,1,1,1,0,0,0,,,,,
233,250,51,Room 211,Room 211 at voxel (23325051). Connected to nearby rooms.,1,1,1,0,0,1,1,1,0,0,,,,,
233,251,51,Room 212,Room 212 at voxel (23325151). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
233,252,51,Room 194,Room 194 at voxel (23325251). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
233,253,50,Room 391,Room 391 at voxel (23325350). Connected to nearby rooms.,0,1,1,0,1,0,1,1,1,0,,,,,
233,253,51,Room 196,Room 196 at voxel (23325351). Connected to nearby rooms.,1,1,0,1,1,1,1,1,0,1,,,,,
233,254,50,Room 393,Room 393 at voxel (23325450). Connected to nearby rooms.,1,1,1,1,1,0,1,0,1,0,,,,,
233,254,51,Room 285,Room 285 at voxel (23325451). Connected to nearby rooms.,1,0,1,1,0,1,0,1,0,1,,,,,
233,255,50,Room 169,Room 169 at voxel (23325550). Connected to nearby rooms.,1,1,1,0,1,1,1,0,0,0,,,,,
233,256,50,Room 168,Room 168 at voxel (23325650). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
233,257,50,Room 396,Room 396 at voxel (23325750). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
233,258,50,Room 397,Room 397 at voxel (23325850). Connected to nearby rooms.,1,1,1,0,1,0,1,0,0,0,,,,,
233,259,50,Room 398,Room 398 at voxel (23325950). Connected to nearby rooms.,1,1,1,0,1,0,1,0,1,0,,,,,
233,259,51,Room 261,Room 261 at voxel (23325951). Connected to nearby rooms.,0,1,0,0,0,0,1,0,0,1,,,,,
233,260,50,Room 402,Room 402 at voxel (23326050). Connected to nearby rooms.,1,0,1,0,1,0,0,0,1,0,,,,,
233,260,51,Room 262,Room 262 at voxel (23326051). Connected to nearby rooms.,1,1,1,0,0,0,0,1,0,1,,,,,
233,261,51,Room 263,Room 263 at voxel (23326151). Connected to nearby rooms.,1,0,0,1,1,0,0,0,0,0,,,,,
233,264,51,Room 1899,Room 1899 at voxel (23326451). Connected to nearby rooms.,0,1,1,1,1,0,1,1,0,0,,,,,
233,265,51,Room 1898,Room 1898 at voxel (23326551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
233,266,51,Room 1909,Room 1909 at voxel (23326651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
233,267,51,Room 1906,Room 1906 at voxel (23326751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
233,268,51,Room 1904,Room 1904 at voxel (23326851). Connected to nearby rooms.,1,0,1,1,1,1,1,1,0,0,,,,,
233,270,50,Room 655,Room 655 at voxel (23327050). Connected to nearby rooms.,0,1,1,0,1,0,1,0,1,0,,,,,
233,270,51,Room 1930,Room 1930 at voxel (23327051). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
233,271,50,Room 657,Room 657 at voxel (23327150). Connected to nearby rooms.,1,1,1,0,1,0,1,1,1,0,,,,,
233,271,51,Room 1922,Room 1922 at voxel (23327151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
233,272,50,Room 659,Room 659 at voxel (23327250). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
233,272,51,Room 1923,Room 1923 at voxel (23327251). Connected to nearby rooms.,1,1,1,1,1,1,0,0,0,1,,,,,
233,273,50,Room 600,Room 600 at voxel (23327350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
233,273,51,Room 1933,Room 1933 at voxel (23327351). Connected to nearby rooms.,1,0,0,0,1,1,0,0,0,1,,,,,
233,274,50,Room 608,Room 608 at voxel (23327450). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,0,,,,,
233,275,50,Room 617,Room 617 at voxel (23327550). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,0,,,,,
233,276,50,Room 615,Room 615 at voxel (23327650). Connected to nearby rooms.,1,0,1,1,1,0,0,0,0,0,,,,,
233,283,50,Room 542,Room 542 at voxel (23328350). Connected to nearby rooms.,0,1,0,1,1,1,0,0,0,0,,,,,
233,284,50,Room 543,Room 543 at voxel (23328450). Connected to nearby rooms.,1,0,0,0,0,1,0,0,0,0,,,,,
234,242,51,Room 298,Room 298 at voxel (23424251). Connected to nearby rooms.,0,1,1,0,0,0,1,1,0,0,,,,,
234,243,51,Room 299,Room 299 at voxel (23424351). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,0,,,,,
234,244,51,Room 175,Room 175 at voxel (23424451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,245,51,Room 176,Room 176 at voxel (23424551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,246,51,Room 177,Room 177 at voxel (23424651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,247,51,Room 178,Room 178 at voxel (23424751). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,0,,,,,
234,248,51,Room 288,Room 288 at voxel (23424851). Connected to nearby rooms.,1,0,0,1,1,1,1,1,0,0,,,,,
234,249,50,Room 380,Room 380 at voxel (23424950). Connected to nearby rooms.,0,1,0,0,1,0,0,0,0,0,,,,,
234,250,50,Room 381,Room 381 at voxel (23425050). Connected to nearby rooms.,1,0,0,0,0,0,1,0,1,0,,,,,
234,250,51,Room 213,Room 213 at voxel (23425051). Connected to nearby rooms.,0,1,1,1,1,1,1,1,0,1,,,,,
234,251,51,Room 210,Room 210 at voxel (23425151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,252,50,Room 389,Room 389 at voxel (23425250). Connected to nearby rooms.,0,1,1,0,1,0,0,1,1,0,,,,,
234,252,51,Room 219,Room 219 at voxel (23425251). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,1,,,,,
234,253,50,Room 394,Room 394 at voxel (23425350). Connected to nearby rooms.,1,1,0,1,1,0,1,1,0,0,,,,,
234,254,50,Room 395,Room 395 at voxel (23425450). Connected to nearby rooms.,1,1,1,1,0,1,1,1,1,0,,,,,
234,254,51,Room 198,Room 198 at voxel (23425451). Connected to nearby rooms.,0,0,1,1,0,1,0,0,0,1,,,,,
234,255,50,Room 170,Room 170 at voxel (23425550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,256,50,Room 325,Room 325 at voxel (23425650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,257,50,Room 167,Room 167 at voxel (23425750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,258,50,Room 166,Room 166 at voxel (23425850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,259,50,Room 401,Room 401 at voxel (23425950). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,260,50,Room 399,Room 399 at voxel (23426050). Connected to nearby rooms.,1,0,1,1,1,1,0,0,1,0,,,,,
234,260,51,Room 260,Room 260 at voxel (23426051). Connected to nearby rooms.,0,0,1,1,0,1,1,1,0,1,,,,,
234,263,51,Room 1912,Room 1912 at voxel (23426351). Connected to nearby rooms.,0,1,0,0,1,0,1,1,0,0,,,,,
234,264,51,Room 1900,Room 1900 at voxel (23426451). Connected to nearby rooms.,1,1,1,1,0,0,1,1,0,0,,,,,
234,265,51,Room 1910,Room 1910 at voxel (23426551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,266,51,Room 1907,Room 1907 at voxel (23426651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,267,50,Room 645,Room 645 at voxel (23426750). Connected to nearby rooms.,0,1,0,0,1,0,1,0,1,0,,,,,
234,267,51,Room 1908,Room 1908 at voxel (23426751). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
234,268,50,Room 644,Room 644 at voxel (23426850). Connected to nearby rooms.,1,1,1,0,0,0,1,0,1,0,,,,,
234,268,51,Room 1916,Room 1916 at voxel (23426851). Connected to nearby rooms.,1,1,1,1,1,1,1,0,0,1,,,,,
234,269,50,Room 643,Room 643 at voxel (23426950). Connected to nearby rooms.,1,1,1,0,1,0,1,1,1,0,,,,,
234,269,51,Room 1928,Room 1928 at voxel (23426951). Connected to nearby rooms.,1,1,1,0,1,1,1,1,0,1,,,,,
234,270,50,Room 656,Room 656 at voxel (23427050). Connected to nearby rooms.,1,1,1,1,1,0,1,1,1,0,,,,,
234,270,51,Room 1929,Room 1929 at voxel (23427051). Connected to nearby rooms.,1,1,1,1,1,0,1,1,0,1,,,,,
234,271,50,Room 654,Room 654 at voxel (23427150). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
234,271,51,Room 1921,Room 1921 at voxel (23427151). Connected to nearby rooms.,1,1,1,1,1,1,0,1,0,1,,,,,
234,272,50,Room 658,Room 658 at voxel (23427250). Connected to nearby rooms.,1,1,1,1,1,1,1,1,1,0,,,,,
234,272,51,Room 1932,Room 1932 at voxel (23427251). Connected to nearby rooms.,1,0,0,1,1,1,0,1,0,1,,,,,
234,273,50,Room 619,Room 619 at voxel (23427350). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,274,50,Room 610,Room 610 at voxel (23427450). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,275,50,Room 609,Room 609 at voxel (23427550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
234,276,50,Room 618,Room 618 at voxel (23427650). Connected to nearby rooms.,1,0,1,1,1,1,0,0,0,0,,,,,
234,282,50,Room 541,Room 541 at voxel (23428250). Connected to nearby rooms.,0,0,1,0,0,0,0,1,0,0,,,,,
235,242,51,Room 1745,Room 1745 at voxel (23524251). Connected to nearby rooms.,0,1,1,1,0,0,1,1,0,0,,,,,
235,243,51,Room 300,Room 300 at voxel (23524351). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
235,244,50,Room 376,Room 376 at voxel (23524450). Connected to nearby rooms.,0,1,1,0,0,0,1,0,1,0,,,,,
235,244,51,Room 301,Room 301 at voxel (23524451). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
235,245,50,Room 374,Room 374 at voxel (23524550). Connected to nearby rooms.,1,0,1,0,1,0,1,0,1,0,,,,,
235,245,51,Room 174,Room 174 at voxel (23524551). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
235,246,51,Room 302,Room 302 at voxel (23524651). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
235,247,51,Room 1749,Room 1749 at voxel (23524751). Connected to nearby rooms.,1,0,1,1,1,1,0,1,0,0,,,,,
235,248,50,Room 379,Room 379 at voxel (23524850). Connected to nearby rooms.,0,0,0,0,1,0,0,1,0,0,,,,,
235,249,51,Room 206,Room 206 at voxel (23524951). Connected to nearby rooms.,0,1,0,0,0,1,1,1,0,0,,,,,
235,250,51,Room 205,Room 205 at voxel (23525051). Connected to nearby rooms.,1,1,1,1,0,0,1,1,0,0,,,,,
235,251,50,Room 382,Room 382 at voxel (23525150). Connected to nearby rooms.,0,1,1,0,1,1,1,1,1,0,,,,,
235,251,51,Room 208,Room 208 at voxel (23525151). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,1,,,,,
235,252,50,Room 390,Room 390 at voxel (23525250). Connected to nearby rooms.,1,0,1,1,1,0,0,1,1,0,,,,,
235,252,51,Room 217,Room 217 at voxel (23525251). Connected to nearby rooms.,1,0,1,1,1,1,1,0,0,1,,,,,
235,254,50,Room 171,Room 171 at voxel (23525450). Connected to nearby rooms.,0,1,1,1,0,1,1,1,1,0,,,,,
235,254,51,Room 199,Room 199 at voxel (23525451). Connected to nearby rooms.,0,0,0,1,1,0,0,0,0,1,,,,,
235,255,50,Room 324,Room 324 at voxel (23525550). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
235,256,50,Room 323,Room 323 at voxel (23525650). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
235,257,50,Room 165,Room 165 at voxel (23525750). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
235,258,50,Room 322,Room 322 at voxel (23525850). Connected to nearby rooms.,1,1,1,1,1,1,1,1,0,0,,,,,
